LATITUDE,LONGITUDE,ADM_RATE,ADM_RATE_ALL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,PCTFLOAN,COUNT_ED,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,LN_MEDIAN_HH_INC,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,UGDS_MEN,UGDS_WOMEN,MEDIAN_HH_INC2,10 yr median
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.896555357,0.850486323,32.88876014,NULL,0.702728326,0.235928228,0.092980793,0.025071105,0.52148548,24028.01271,17778.53878,23630.69413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,36173.5,371.2453897,NULL,NULL,NULL,49200
42.531427,-92.338018,0,0,NULL,379,0.8892,0.0211,0.0026,0.0158,0,0.0053,0.0079,0.0079,0.0501,0.965,0.0159,0.0032,0.0096,0.0032,0,0,0.9565,0.0174,0.0043,0.013,0.0087,19295,19295,17166,8634,6399,0.4074,0.3317,0.8065,180,0.961937716,0.224913495,25.09342561,0.280000001,0.899653979,0.179930796,0.615916955,PrivacySuppressed,PrivacySuppressed,71432.75939,68505.48412,44525.6304,95.29000092,1.75,0.930000007,1.899999976,14.23999977,6.369999886,96.95999908,55286.77,5.690000057,2.710000038,10.90999985,16750,17090.5,175.3982703,0.0871,0.9129,NULL,49100
41.660695,-91.535698,0.8095,0.809478358,1164,21486,0.6823,0.0296,0.0647,0.0311,0.0015,0.001,0.0229,0.1104,0.0567,0.8209,0.0243,0.0361,0.0052,0.0325,0.0193,0.046,0.8519,0.0226,0.033,0.0046,0.0226,8079,27409,13687,14593,10844,0.8637,0.1883,0.4554,5722,0.905840456,0.390740741,21.34814815,0.129999995,0.541310541,0.042592593,0.846581197,0.002706553,0.230665669,84944.66532,69302.22748,23555.6527,91.58000183,3.029999971,2.24000001,3.769999981,19,10.15999985,94.37999725,63769.8,5.369999886,2.660000086,11.02000046,17750,21612,221.8020197,0.4806,0.5194,51482.39,49100
39.709768,-75.117974,0.4357,0.435658153,1103,11690,0.7123,0.091,0.0943,0.0389,0.0022,0.001,0.0245,0.0074,0.0284,0,0,0,0,0,0.0324,0.0015,0.7984,0.0973,0.0209,0.0042,0.0453,12616,20570,11552,16320,9050,0.3008,0.2974,0.5673,2997,0.895263766,0.467462457,21.31882942,0.140000001,0.485752792,0.0238737,0.86542164,0.002502888,0.367948182,79508.88335,66235.07861,19540.31608,79.54000092,11.65999985,3.369999886,7.730000019,16.61000061,8.25,89.58999634,76692.58,5.760000229,3.700000048,11.19999981,18063.5,21500,220.6525738,0.5296,0.4704,72591.17,49100
41.463176,-87.045853,0.8236,0.82360191,1155,3210,0.7333,0.0526,0.0769,0.0178,0.0028,0,0.0237,0.0782,0.0146,0,0,0,0,0,0.0389,0.0265,0.8577,0.0329,0.0181,0.0037,0.0222,34760,34760,17219,10528,7110,0.6987,0.2445,0.5829,881,0.952213633,0.411103303,20.71257906,0.07,0.585382994,0.032326072,0.904427266,PrivacySuppressed,0.274289985,80857.96365,72691.58626,26156.10681,86.51000214,7.099999905,2.210000038,5.78000021,16.92000008,9.579999924,93.08000183,72576.06,5.079999924,2.920000076,11.14999962,24000,27000,277.098581,0.4838,0.5162,63422.14,49000
37.311629,-89.540101,0.8143,0.814285714,NULL,232,0.9224,0.0474,0.0086,0.0086,0,0,0.0086,0,0.0043,0.9444,0.0556,0,0,0,0,0,0.9787,0.0213,0,0,0,15690,15690,16293,15759,6602,0.9231,0.6216,0.9009,108,0.926605505,0.422018349,27.66972477,0.600000024,0.834862385,0.321100917,0.26146789,PrivacySuppressed,0.563106796,45957.05162,33487.44336,37483.89061,92.95999908,4.639999866,0.600000024,1.019999981,12.31000042,6.019999981,98.30999756,47776.36,8.760000229,3.230000019,10.75,14750,20500,210.3896634,0.1638,0.8362,38464.52,49000
44.324968,-93.971928,0.6107,0.610694364,NULL,2455,0.844,0.0187,0.033,0.0395,0.0008,0.0004,0.035,0.0265,0.002,0.8726,0.027,0.0544,0.0044,0.0191,0.0163,0,0.9309,0.0109,0.0314,0.0017,0.0088,40400,40400,19361,15317,6619,0.7925,0.2536,0.6709,745,0.966157205,0.373362445,19.62227074,0,0.540393013,PrivacySuppressed,0.981441048,PrivacySuppressed,0.163030999,95331.27562,79021.09766,9065.583238,91.11000061,3.029999971,2.430000067,3.059999943,20.31999969,9.180000305,94.62999725,72113.21,4.539999962,2.650000095,11.14000034,26250,27000,277.098581,0.4578,0.5422,79004.18,48900
29.719988,-95.344851,0.6299,0.629905355,1139,31643,0.2718,0.1083,0.3133,0.2167,0.001,0.0027,0.0333,0.0451,0.0077,0.3241,0.1508,0.2248,0.0036,0.2401,0.04,0.0148,0.3917,0.1512,0.2035,0.0049,0.1938,8605,19693,9891,7993,10542,0.8564,0.3849,0.4068,7280,0.682435354,0.709850385,22.53757675,0.230000004,0.533944478,0.070137508,0.737438381,0.004151172,0.415031693,46512.0149,31819.53793,22369.31388,62.25,16.97999954,6.5,26.29999924,19.48999977,9.359999657,79.97000122,68874.27,9.920000076,3.819999933,11.06999969,14750,19702.5,202.2049923,0.5062,0.4938,59593.97,48900
38.777278,-95.188231,0.6953,0.695283019,1059,1649,0.7107,0.1013,0.0588,0.0103,0.0224,0.0055,0.0115,0.0127,0.0667,0.7552,0.0954,0.0139,0.0129,0.0258,0.0036,0.0483,0.8623,0.0423,0.0109,0.0121,0.0205,26370,26370,11872,5319,5745,0.1374,0.3774,0.7296,1012,0.916478555,0.495485327,26.22799097,0.49000001,0.607223476,0.227990971,0.514672686,PrivacySuppressed,0.354415275,67873.84347,51457.21452,48266.568,86.70999908,6.239999771,1.850000024,5.230000019,19.62999916,10,94.93000031,67758.92,5.420000076,2.50999999,11.06999969,21353,25250,259.1384878,0.4609,0.5391,57565.93,48800
41.944173,-78.673039,0.6542,0.574157567,985,1466,0.7278,0.1057,0.0484,0.0171,0.0027,0.0007,0.0177,0.0368,0.043,0,0,0,0,0,0.0042,0,0.9635,0.0133,0.0091,0.005,0.005,13322,24138,11150,8486,7079,0.75,0.4443,0.7927,9068,0.953971402,0.37094249,20.48314372,0.109999999,0.528128588,0.019100303,0.911491494,0.002504958,0.225799339,91358.30054,76869.42975,21696.79314,90.58000183,6.070000172,1.450000048,1.899999976,15.13000011,9.069999695,95.73999786,58452.18,6.889999866,3.279999971,10.93000031,21500,26813.5,275.1845482,0.4563,0.5437,68025.42,48800
40.292824,-79.535757,0.7452,0.574157567,1011,1578,0.7921,0.0583,0.0431,0.0374,0.0006,0.0006,0.0279,0.0127,0.0272,0,0,0,0,0,0.0006,0,0.9496,0.0233,0.0176,0.0038,0.005,13372,24188,12012,5824,6740,0.7959,0.5182,0.7072,9068,0.953971402,0.37094249,20.48314372,0.109999999,0.528128588,0.019100303,0.911491494,0.002504958,0.225799339,91358.30054,76869.42975,21696.79314,90.58000183,6.070000172,1.450000048,1.899999976,15.13000011,9.069999695,95.73999786,58452.18,6.889999866,3.279999971,10.93000031,21500,26813.5,275.1845482,0.481,0.519,78252,48800
40.268583,-78.832611,0.8018,0.574157567,1014,2864,0.8921,0.0328,0.0112,0.0112,0.0007,0.001,0.0161,0.023,0.0119,0,0,0,0,0,0.0003,0,0.9756,0.0109,0.0073,0.001,0.0049,13374,24190,12314,6320,6821,0.9133,0.306,0.7419,9068,0.953971402,0.37094249,20.48314372,0.109999999,0.528128588,0.019100303,0.911491494,0.002504958,0.225799339,91358.30054,76869.42975,21696.79314,90.58000183,6.070000172,1.450000048,1.899999976,15.13000011,9.069999695,95.73999786,58452.18,6.889999866,3.279999971,10.93000031,21500,26813.5,275.1845482,0.5464,0.4536,73972.42,48800
40.444502,-79.954692,0.5312,0.574157567,1275,18474,0.7571,0.0513,0.0283,0.0849,0.0005,0.0005,0.0312,0.0356,0.0106,0,0,0,0,0,0.0096,0,0.8461,0.0896,0.0402,0.002,0.0124,17772,28168,16728,16522,9846,0.7472,0.1658,0.5447,9068,0.953971402,0.37094249,20.48314372,0.109999999,0.528128588,0.019100303,0.911491494,0.002504958,0.225799339,91358.30054,76869.42975,21696.79314,90.58000183,6.070000172,1.450000048,1.899999976,15.13000011,9.069999695,95.73999786,58452.18,6.889999866,3.279999971,10.93000031,21500,26813.5,275.1845482,0.4952,0.5048,75947.63,48800
41.628536,-79.666945,0.7707,0.574157567,881,367,0.7248,0.1662,0.0327,0.0272,0,0.0027,0.0272,0.0027,0.0163,0,0,0,0,0,0,0,0.8291,0.1356,0.0177,0.0059,0.0118,11604,21166,11855,9647,6055,0.5208,0.5504,0.842,9068,0.953971402,0.37094249,20.48314372,0.109999999,0.528128588,0.019100303,0.911491494,0.002504958,0.225799339,91358.30054,76869.42975,21696.79314,90.58000183,6.070000172,1.450000048,1.899999976,15.13000011,9.069999695,95.73999786,58452.18,6.889999866,3.279999971,10.93000031,21500,26813.5,275.1845482,0.3597,0.6403,69912.01,48800
NULL,NULL,NULL,0.695283019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,0.916478555,0.495485327,26.22799097,NULL,0.607223476,0.227990971,0.514672686,PrivacySuppressed,0.354415275,67873.84347,51457.21452,48266.568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21353,25250,259.1384878,NULL,NULL,NULL,48800
NULL,NULL,NULL,0.695283019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,0.916478555,0.495485327,26.22799097,NULL,0.607223476,0.227990971,0.514672686,PrivacySuppressed,0.354415275,67873.84347,51457.21452,48266.568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21353,25250,259.1384878,NULL,NULL,NULL,48800
30.449731,-91.152773,NULL,NULL,NULL,63,0.8571,0.0635,0.0317,0.0317,0,0,0.0159,0,0,0,0,0,0,0,0,0,0.871,0.0968,0.0323,0,0,NULL,NULL,8833,6866,NULL,NULL,0.375,0.6964,83,PrivacySuppressed,0.547945206,27.56164384,0.550000012,PrivacySuppressed,0.232876712,0.232876712,PrivacySuppressed,PrivacySuppressed,42840.12157,22455.26357,27814.35068,74.34999847,23.25,0.939999998,1.659999967,14.40999985,7.5,97.40000153,55255.05,11.28999996,3.440000057,10.89000034,16625,18875,193.712434,0.0952,0.9048,64733.74,48700
30.44787,-91.153581,NULL,NULL,NULL,19,0.8421,0.1579,0,0,0,0,0,0,0,0.9,0.0667,0,0,0.0333,0,0,0.9,0.05,0,0,0.05,NULL,NULL,9130,8380,NULL,NULL,0.3182,0.5909,83,PrivacySuppressed,0.547945206,27.56164384,0.550000012,PrivacySuppressed,0.232876712,0.232876712,PrivacySuppressed,PrivacySuppressed,42840.12157,22455.26357,27814.35068,74.34999847,23.25,0.939999998,1.659999967,14.40999985,7.5,97.40000153,55255.05,11.28999996,3.440000057,10.89000034,16625,18875,193.712434,0.2105,0.7895,57136.1,48700
40.768348,-73.881721,0.7478,0.747847478,NULL,1605,0.1333,0.2168,0.3751,0.1153,0.005,0.0343,0.0467,0.0206,0.053,0.1422,0.2129,0.1204,0.0054,0.3753,0.0571,0.0625,0.2012,0.1966,0.1372,0.0008,0.3446,21642,21642,15277,7591,9286,1,0.652,0.6792,475,0.740705434,0.846520496,23.50142993,0.289999992,0.117254528,0.103908484,0.649189705,0.025738799,0.490729295,30541.17116,20001.41282,19562.61283,44.11999893,26.35000038,9.119999886,29.20000076,13.09000015,8.430000305,59.56000137,55978.8,16.89999962,5.420000076,10.85999966,12750,22625,232.198348,0.8692,0.1308,61662.97,48700
42.857725,-76.984533,0.4753,0.47531348,NULL,2344,0.698,0.0465,0.0619,0.0324,0.006,0.0009,0,0.0508,0.1037,0.6496,0.0416,0.0296,0.0057,0.0435,0.013,0.0217,0.8492,0.0548,0.0233,0.0027,0.0352,47908,47908,24777,13538,9369,0.9018,0.1639,0.4848,492,0.970972424,0.271407837,19.44267054,0.01,0.529753266,PrivacySuppressed,0.985486212,PrivacySuppressed,0.088280061,134725.9408,114279.04,13741.81057,84.84999847,7.179999828,2.980000019,6.389999866,19.46999931,15.15999985,88.75,75518.89,6.989999771,3.329999924,11.14000034,27000,27000,277.098581,0.4672,0.5328,PrivacySuppressed,48600
40.630888,-75.380979,0.862,0.861979167,1022,1564,0.757,0.0371,0.0953,0.0192,0.0006,0,0.0205,0.0288,0.0416,0.864,0.0334,0.021,0.0006,0.055,0.0104,0.0012,0.9321,0.0163,0.0116,0.0035,0.025,37572,37572,17587,11700,7261,1,0.3097,0.8525,556,0.966626937,0.392133492,20.71632896,0.059999999,0.595947557,0.028605483,0.896305125,PrivacySuppressed,0.320463321,87707.2659,72263.1689,23787.29384,91.12000275,3.309999943,2.299999952,4.690000057,17.61000061,10.56999969,92.43000031,76394.18,4.440000057,2.730000019,11.18999958,23250,27000,277.098581,0.4156,0.5844,58436.52,48600
40.608185,-75.392396,NULL,NULL,NULL,103,0.8738,0,0.0971,0.0291,0,0,0,0,0,0.9179,0.0224,0.0522,0,0.0075,0,0,0.9037,0.0444,0,0,0.0519,NULL,NULL,3921,11268,NULL,NULL,0.4245,0.8273,103,0.924855491,0.473988439,28.20809249,0.600000024,0.878612717,0.231213873,0.306358382,PrivacySuppressed,0.456790124,44242.7244,28963.07809,33280.83882,91.40000153,3.140000105,1.399999976,5.670000076,14.56999969,7.940000057,93.34999847,67050.4,5.179999828,2.819999933,11.09000015,12500,16250,166.7722941,0.0874,0.9126,52421.72,48600
41.120977,-73.977376,0.96,0.96,NULL,96,0.125,0.5729,0.1563,0.0521,0.0104,0,0,0,0.0833,0,0,0,0,0,0,0,0.2326,0.6279,0.093,0,0.0465,NULL,NULL,5875,3524,NULL,NULL,0.5288,0.8173,70,PrivacySuppressed,0.627906977,31.15503876,0.899999976,0.782945736,0.255813954,0.15503876,0.170542636,0.402061856,40205.68391,24821.36619,34269.85,58.61000061,25.04000092,5.309999943,14.78999996,17.46999931,12.52000046,72.87999725,78887.2,10.64999962,3.569999933,11.22000027,5112,6850,70.3009363,0.1771,0.8229,46438.57,48600
34.126224,-118.210783,0.4204,0.420359084,1300,2023,0.5111,0.0445,0.1498,0.1256,0.001,0.0025,0.0929,0.0514,0.0213,0.5998,0.0567,0.1603,0.0117,0.1327,0.0417,0.0117,0.5543,0.0617,0.1809,0.0094,0.1403,47522,47522,25220,17405,10599,0.7033,0.2161,0.5304,316,0.913996627,0.424957842,19.41652614,0.029999999,0.596964587,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.156140351,103518.7781,71023.60401,PrivacySuppressed,68.43000031,6.400000095,10.25,19.76000023,21.53000069,14.09000015,78.09999847,75275.66,8.569999695,3.559999943,11.14999962,21500,23231.5,238.4228031,0.4459,0.5541,64760.95,48500
43.047316,-76.088449,0.6595,0.659523429,1071,2728,0.7933,0.0554,0.0491,0.026,0.0044,0.0007,0.0202,0.0066,0.0444,0.8231,0.0451,0.0196,0.0063,0.0471,0.0008,0.0679,0.8337,0.0383,0.0163,0.01,0.0329,31340,31340,15242,10173,8884,0.4506,0.321,0.6944,965,0.947075209,0.415738162,20.67966574,0.170000002,0.615598886,0.034122563,0.897632312,PrivacySuppressed,0.229351032,84858.14901,74935.10637,29983.55679,87.86000061,6.5,1.909999967,3.799999952,15.22000027,10.59000015,92.79000092,60497.51,8.130000114,3.539999962,10.96000004,20921,26248.5,269.3860039,0.4223,0.5777,45875.19,48500
40.060414,-74.990365,0.7326,0.732600733,925,1797,0.6333,0.0774,0.0684,0.0401,0.0006,0.0006,0,0.0033,0.1764,0.5644,0.051,0.037,0.0048,0.0356,0,0.0061,0.9064,0.0312,0.0301,0.0022,0.024,28456,28456,16948,8916,7496,0.2265,0.3552,0.6705,870,0.960741549,0.521264995,22.99345693,0.319999993,0.731733915,0.075245365,0.727371865,PrivacySuppressed,0.500604595,61745.29959,49693.31659,35270.07907,78.70999908,12.52999973,3.839999914,5.960000038,12.86999989,6.829999924,88.30999756,61868.46,8.5,3.619999886,10.97999954,22250,27000,277.098581,0.2593,0.7407,68044.53,48500
39.904081,-75.356066,0.1702,0.170216606,1433,1530,0.4183,0.0588,0.1346,0.1641,0.0013,0.0007,0.0784,0.098,0.0458,0.4445,0.097,0.1641,0.0073,0.111,0.0623,0,0.6071,0.0861,0.1422,0.0063,0.0959,46060,46060,27431,32124,12156,0.8745,0.1493,0.2445,193,0.634057971,0.460144928,19.35869565,0,0.518115942,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.177165354,90132.00368,65443.59042,PrivacySuppressed,78.44999695,8.93999958,5.329999924,11.27999973,21.56999969,15.59000015,83.97000122,78121.47,6.980000019,3.150000095,11.18999958,16689,18100,185.7586784,0.4928,0.5072,63560.54,48500
38.302206,-77.474392,0.7672,0.767241379,1114,4101,0.6937,0.0588,0.0727,0.0422,0.0015,0.0005,0.0473,0.008,0.0753,0.602,0.0463,0.0451,0.0047,0.0392,0.0041,0,0.8913,0.0436,0.0351,0.0029,0.0229,10312,23598,7402,7328,7533,0.646,0.1583,0.4397,794,0.908640227,0.378186969,21.4490085,0.129999995,0.669263456,0.059490085,0.847733711,PrivacySuppressed,0.238237491,92776.02078,83234.26643,30773.57582,81.08999634,11.39999962,3.460000038,4.5,20.70999908,13.30000019,90.72000122,83782.23,4.170000076,2.329999924,11.28999996,16521,22247.5,228.3240993,0.3528,0.6472,65586.66,48500
43.139752,-87.909045,0.8298,0.829817159,1003,2304,0.5647,0.224,0.0916,0.02,0.0052,0.0017,0.0239,0.0421,0.0269,0.6041,0.2305,0.0223,0.0056,0.0433,0.0061,0.0663,0.7577,0.1252,0.0179,0.0058,0.0211,26570,26570,12772,4521,5660,0.2588,0.4278,0.7356,1256,0.905057675,0.595385981,28.7133984,0.720000029,0.692102928,0.219165927,0.363797693,0.015971606,0.49140546,49809.65623,35618.12324,39362.51549,76.15000153,17.62999916,2.24000001,4.199999809,16.95000076,7.980000019,94.58000183,64348.07,7.980000019,3.74000001,11.02999973,23500,27000,277.098581,0.3429,0.6571,48157.23,48500
41.55678,-72.656755,0.2391,0.239084132,NULL,2907,0.5329,0.0705,0.0984,0.0867,0.0007,0.0014,0.0568,0.0853,0.0674,0.5785,0.0716,0.098,0.0054,0.0868,0.0496,0.0716,0.6591,0.086,0.0757,0.0018,0.0562,48272,48272,29384,25359,11493,0.8914,0.1769,0.3524,480,0.818035427,0.413848631,19.58132045,0.01,0.524959742,PrivacySuppressed,0.961352657,PrivacySuppressed,0.195876289,96224.76233,73806.50372,7085.593718,76.36000061,10.02000046,6.050000191,10.39999962,22.89999962,18.28000069,82.12999725,82041.21,6.739999771,3.269999981,11.23999977,17013,18337.5,188.1961196,0.4775,0.5225,74607,48400
41.899215,-87.946096,0.6771,0.67710617,1089,2773,0.6971,0.0447,0.1551,0.0483,0.0014,0.0011,0.0325,0.0014,0.0184,0.7616,0.0376,0.0406,0.005,0.0801,0.0149,0.0882,0.7516,0.0527,0.029,0.0036,0.06,33950,33950,14872,8231,7524,0.4548,0.299,0.6179,935,0.881670534,0.522815159,21.7254447,0.189999998,0.58391338,0.040989946,0.819025522,PrivacySuppressed,0.313790256,69585.65926,55216.28736,26218.7095,80.63999939,7.289999962,5.119999886,11.93000031,19.85000038,10.32999992,83.79000092,80672.5,4.420000076,2.960000038,11.27000046,17750,22000,225.784029,0.3992,0.6008,48668.03,48400
42.042462,-71.929644,0.7628,0.762815297,NULL,1312,0.8117,0.0602,0.0678,0.0145,0.0023,0.0015,0.0335,0.0084,0,0,0,0,0,0,0.0077,0,0.9314,0.0291,0.0094,0.0034,0.0189,32370,32370,15101,4991,7790,0.4579,0.3216,0.7603,465,0.975031211,0.411985019,20.85892634,0.050000001,0.375780275,0.02372035,0.891385768,PrivacySuppressed,0.330213904,86120.15638,75044.26857,30609.56688,89.62000275,3.829999924,2.309999943,5.110000134,18.02000046,11.48999977,90.26000214,74980.59,5.389999866,2.799999952,11.18000031,14750,27000,277.098581,0.612,0.388,66122.47,48400
43.001433,-78.790103,0.5781,0.578061663,1165,19488,0.4868,0.0693,0.0614,0.1379,0.0021,0.001,0.0229,0.1638,0.0549,0,0,0.0969,0,0,0.0434,0.0477,0.6875,0.0814,0.0987,0.0055,0.036,8870,22290,8627,15806,10135,0.6074,0.2965,0.4693,5514,0.857911309,0.568223563,20.91091577,0.129999995,0.464313828,0.021647862,0.882183154,0.003935975,0.287995355,64705.17806,44784.64179,17804.60409,82.55000305,9.149999619,3.430000067,6.150000095,15.65999985,11.17000008,88.44000244,63949.26,8.25,3.890000105,11,15000,19500,200.126753,0.5455,0.4545,55015.93,48400
39.12072,-84.509237,0.7568,0.756756757,947,712,0.8216,0.1236,0.0056,0.0084,0.0014,0.0014,0.0183,0,0.0197,NULL,NULL,NULL,NULL,NULL,0,0,0.9293,0.0606,0.0101,0,0,20031,20031,18486,14194,6612,0.5968,0.4299,0.7682,54,0.939958592,0.536231884,27.32712215,0.74000001,0.904761905,0.217391304,0.428571429,PrivacySuppressed,0.486363636,53702.69372,38637.84987,36200.06236,88.75,8.460000038,1.049999952,1.25,14.96000004,7.75,97.26000214,61986.6,6.880000114,2.730000019,11,18466,20000,205.2582082,0.1039,0.8961,NULL,48400
